0.025437822427368972, 0.031034482758620724
0.05047855009503119, 0.06120689655172418
0.06719725767037737, 0.08448275862068971
0.0851242193863698, 0.1112068965517242
0.09949769209883239, 0.13663793103448282
0.11383383111593806, 0.15732758620689663
0.12693795818626116, 0.17155172413793107
0.1399945696443117, 0.1797413793103449
0.1506414607656801, 0.181896551724138
0.15771449904968773, 0.1801724137931035
0.16831387455878358, 0.17629310344827592
0.17771178387184358, 0.1698275862068966
0.2000407276676622, 0.15560344827586214
0.21885012218300295, 0.14439655172413798
0.2506143089872387, 0.12844827586206903
0.28477124626663053, 0.11637931034482764
0.33074938908498497, 0.10560344827586213
0.38265001357588924, 0.0969827586206897
0.4368958729296769, 0.0862068965517242
0.49935853923431983, 0.06896551724137934
0.5382263100733097, 0.055172413793103475
0.5735677436872115, 0.043534482758620735
0.6218775454792289, 0.028879310344827602
0.6749287265815911, 0.01637931034482762
0.7303590822698888, 0.0060344827586207295
0.7575074667390714, 0.003879310344827608
0.7882330980179202, 0.0060344827586207295
0.8307935107249526, 0.01120689655172416
0.8709815367906596, 0.01508620689655174
0.9194372793918003, 0.01896551724137932
0.9619739342926962, 0.021120689655172442
0.98914268259571, 0.02155172413793105
